D_start,D_end,duration,pic_acc,pic_down,t_acc_frac,d_stroke,speed_moy,auc_pos,auc_neg,auc_abs,rfd,jerk_rms,pos_pic_pct,fwhm_s,sym_ratio,athlete
2230.18907,2233.74907,0.7099610000000212,5.05656338,-1.39124894,0.5694444444444444,3.5599999999999454,17.642476855555557,0.486794211106497,-0.191100507239371,0.677894718345868,12.332058756103272,64.99852238382113,56.94444444444444,0.030029000000013184,0.39256939149911857,Zoualegh Nathan
2233.79825,2236.19777,0.48999000000003434,3.06487823,-2.2000761,0.5,2.3995200000003933,17.653878730000002,0.33621091853750007,-0.21644100075070025,0.5526519192882002,18.02403042739875,56.49082327905816,34.0,0.08996600000000399,0.6437655317447967,Zoualegh Nathan
2236.24695,2238.79327,0.5200190000000475,2.82064962,-2.51107168,0.5660377358490566,2.5463199999999233,17.680968011320758,0.37280918055893675,-0.16737583100723774,0.5401850115661744,16.587763284778436,52.837815940875515,32.075471698113205,0.08996600000000399,0.4489584477407406,Zoualegh Nathan
2238.84219,2241.29031,0.5,3.80134583,-3.25094986,0.5882352941176471,2.448120000000017,17.700031507843136,0.4314778009713539,-0.254102833466879,0.6855806344382331,17.28112264798645,67.5365592722742,43.13725490196079,0.11999500000001717,0.588912877776878,Zoualegh Nathan
2241.33922,2243.82775,0.5100099999999657,3.41457677,-2.25957108,0.5769230769230769,2.4885300000000825,17.686718784615387,0.35855576624645547,-0.1650600984475051,0.5236158646939607,17.07706773160892,67.274065815502,38.46153846153847,0.15002399999980298,0.4603470756458287,Zoualegh Nathan
2243.87599,2245.51793,0.339966000000004,6.25255537,-2.47503042,0.4857142857142857,1.6419399999999769,17.65789222571429,0.31894361926446224,-0.22193148819528613,0.5408751074597483,36.79662062592509,124.46331895406936,48.57142857142857,0.020019000000047527,0.695832977336551,Zoualegh Nathan
2245.56617,2248.70615,0.6500240000000304,4.55219889,-3.57041335,0.5757575757575758,3.139979999999923,17.621887506060606,0.40385322631712883,-0.20677464176686897,0.6106278680839978,13.390159280633787,79.92965814484606,51.515151515151516,0.02002000000015869,0.5120044320371421,Zoualegh Nathan
2248.75508,2251.25311,0.5098880000000463,3.55909562,-3.72131205,0.5961538461538461,2.498030000000199,17.585029605769233,0.42454636499973575,-0.27972050456898245,0.7042668695687182,23.742816106505344,81.90428070119245,28.846153846153843,0.1298829999998361,0.6588691545366465,Zoualegh Nathan
2251.30204,2253.60433,0.4700920000000224,3.26863647,-2.82219934,0.5416666666666666,2.3022900000000845,17.558619520833332,0.35021091183366415,-0.17604160400225283,0.526252515835917,19.22229816986407,59.85227584167534,35.41666666666667,0.1400140000000647,0.502673097992633,Zoualegh Nathan
2253.65327,2255.24129,0.3199460000000727,3.68924499,-4.02331305,0.5757575757575758,1.5880200000001423,17.535993418181818,0.2915983810068624,-0.210342160106593,0.5019405411134554,17.571096489346253,84.11194888719483,63.63636363636363,0.09997599999996964,0.7213420025869172,Zoualegh Nathan
