T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1061.640015,2040.74597,1.04999995,1.49775219,1.35950422,9.38269424,-0.427306116,7.557827,0.951837414,7.75108162,46.3016525,1.13335198,21,1771147976458518,20.6372917,1.17050853,1.20357351,55.8824768,49.1842651,-0.344082207,862,28,4.9242115,-0.491987139,-0.36261249,-0.913556808,4.60350452,0.856294334,5.08661477,0.942831628,0.0427813423,1.92349773,2026-02-15T09:32:56.458Z
1061.650024,2040.75578,1.04999995,1.22718036,1.15648782,9.53171349,-0.278286666,7.55604219,0.958160894,7.84480718,46.680056,1.13476141,21,1771147976467914,18.1698578,1.45277745,1.19167916,56.7871552,49.1842651,-0.344082159,862,28,4.95835924,-0.514671326,-0.375717493,-1.10739129,4.62718513,0.894181073,5.13565486,0.934691954,0.0446418391,1.93546225,2026-02-15T09:32:56.467Z
1061.660034,2040.7656,1.04999995,1.01947784,1.02452302,9.65662479,-0.153375909,7.55425644,0.964484373,7.93853273,47.0584595,1.13617084,21,1771147976477311,15.9104836,1.7351755,1.13964586,57.6917992,49.1842651,-0.344082111,862,28,4.99250698,-0.537355542,-0.391643072,-1.27761584,4.65090744,0.932066143,5.17471056,0.926552281,0.0465023359,1.94710725,2026-02-15T09:32:56.477Z
1061.669922,2040.77541,1.04999995,1.00322831,0.954533339,9.78202248,-0.0279775579,7.55247164,0.970807853,8.03225829,47.436863,1.13758027,21,1771147976486707,14.3836728,1.81855735,1.13664371,58.5964394,49.1842651,-0.344082064,862,28,5.02665472,-0.560039818,-0.409611403,-1.43078256,4.67467248,0.969951332,5.20652251,0.918412607,0.0483628327,1.95861638,2026-02-15T09:32:56.486Z
1061.679932,2040.78523,1.05000556,1.12137163,0.674871862,9.97018528,0.160185024,7.55068731,0.977131332,8.12598384,47.8152665,1.1389897,21,1771147976496103,13.9375648,1.62140976,1.10402201,59.5013313,49.1842651,-0.344082016,862,27.9994392,5.06080246,-0.582724035,-0.426795402,-1.57225283,4.69848105,1.00775373,5.23728613,0.910272933,0.0502233295,1.96980894,2026-02-15T09:32:56.496Z
1061.689941,2040.79504,1.0511688,1.28325832,0.484700859,9.98777866,0.177778319,7.54912329,0.983454811,8.2197094,48.19367,1.14039913,21,1771147976505559,15.053467,1.24525283,1.05086194,60.4579544,49.1842649,-0.344081968,862,27.88311,5.0949502,-0.605408251,-0.441116551,-1.71706121,4.72233323,1.02850163,5.27222778,0.90213326,0.0520838263,1.9805731,2026-02-15T09:32:56.505Z
1061.699951,2040.80486,1.05306768,1.48823464,0.518864155,9.8013916,-0.00860914681,7.54769897,0.989778291,8.31343495,48.5720735,1.14180856,21,1771147976515054,17.5136831,0.829415687,0.898452804,61.4474449,49.1842646,-0.34408192,862,27.6932259,5.12909794,-0.628092468,-0.451481794,-1.87972619,4.74622934,1.03841364,5.31287942,0.893993586,0.0539443231,1.9903109,2026-02-15T09:32:56.515Z
1061.709961,2040.81467,1.05496657,1.82827747,0.819249332,9.62139034,-0.188609883,7.54627514,0.99610177,8.40716051,48.950477,1.14321799,21,1771147976524548,20.6345265,0.564667641,0.707078,62.4369354,49.1842642,-0.344081872,862,27.5033417,5.16324568,-0.650776684,-0.458446706,-2.07026598,4.77016969,1.04832554,5.36073099,0.885853913,0.0558048199,1.99833165,2026-02-15T09:32:56.524Z
1061.719971,2040.82449,1.05686545,2.95382118,1.76377451,9.38136578,-0.428634256,7.54485083,1.00242525,8.50088606,49.3288805,1.14462742,21,1771147976534042,23.7647442,0.796723708,0.36881014,63.4264297,49.1842638,-0.344081824,862,27.3134594,5.19739342,-0.673460901,-0.465245891,-2.29203049,4.79415463,1.05823743,5.42054575,0.877714239,0.0576653167,2.00370749,2026-02-15T09:32:56.534Z
1061.729980,2040.8343,1.05876422,3.530581,2.34846687,9.45994186,-0.350058585,7.54342699,1.00874873,8.59461162,49.707284,1.14603685,21,1771147976543536,24.1239866,0.92714194,0.111765661,64.4159241,49.1842635,-0.344081776,862,27.1235733,5.23154116,-0.696145117,-0.473856238,-2.53123896,4.81818447,1.06814945,5.52050323,0.869574566,0.0595258135,2.00610915,2026-02-15T09:32:56.543Z
