T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
923.710938,1667.3341,0.860000014,0.211784765,0.635965347,9.8806591,0.0706591383,2.39641833,1.35023403,8.96545901,49.0803933,1.11478073,21,1771147753915400,-12.9068755,-0.216945998,3.07301784,139.65065,49.1841316,-0.344089361,495,30.1553802,2.12156415,-9.83695698,0.0179772891,2.80064675,4.4049308,0.743234754,1.67540726,0.267880234,2.09745773,2.00779645,2026-02-15T09:29:13.915Z
923.720947,1667.34068,0.860000014,0.411254495,0.989828527,9.90402794,0.0940274373,2.39782,1.35074448,8.96652533,49.1019022,1.11575375,21,1771147753921771,-16.3089366,-0.338214679,2.99118515,138.347076,49.1841316,-0.34408935,495,30.2190933,2.12133193,-9.83592129,0.0207497945,2.94656675,4.42799507,0.730619431,1.71028579,0.266605886,2.08008027,2.03808828,2026-02-15T09:29:13.921Z
923.730957,1667.34728,0.860000014,0.503583431,1.13476062,9.81020451,0.000203957505,2.39922547,1.35125492,8.96759165,49.1234111,1.11672676,21,1771147753928160,-20.028339,-0.454250458,2.90404543,137.039993,49.1841316,-0.344089338,495,30.28298,2.12109995,-9.83488655,0.0247076883,3.12805775,4.45114891,0.717970133,1.75222402,0.265331539,2.0627028,2.0675361,2026-02-15T09:29:13.928Z
923.740967,1667.35389,0.860000014,0.390526384,0.34514764,9.8886404,0.078639552,2.4006319,1.35176536,8.96865797,49.14492,1.11769978,21,1771147753934554,-24.8437179,-0.417001658,2.57551152,135.73201,49.1841316,-0.344089327,495,30.3469105,2.12086797,-9.83385181,0.0290597021,3.35219874,4.47434676,0.705311954,1.79730039,0.264057191,2.04532534,2.09490719,2026-02-15T09:29:13.934Z
923.750977,1667.36047,0.860000014,0.0408913679,-0.496362776,9.79355049,-0.0164496154,2.40203357,1.3522758,8.96972429,49.1664289,1.11867279,21,1771147753940924,-26.70841,-0.278534299,2.40503464,134.428436,49.1841316,-0.344089315,495,30.4106236,2.12063599,-9.83281612,0.0325333137,3.60971697,4.49749347,0.692696631,1.83808997,0.262782844,2.02794787,2.11978479,2026-02-15T09:29:13.940Z
923.760986,1667.36706,0.860000014,-0.277683467,-1.02816892,9.41425419,-0.395746559,2.40343547,1.35278624,8.97079061,49.1879378,1.11964581,21,1771147753947296,-24.5906391,-0.13994178,2.41258447,133.124878,49.1841316,-0.344089304,495,30.4743385,2.12040401,-9.83178139,0.0346229787,3.86595162,4.52066764,0.680081367,1.86612873,0.261508497,2.01057041,2.14384943,2026-02-15T09:29:13.947Z
923.770935,1667.37364,0.860000014,-0.494046181,-1.02009022,9.36355686,-0.446443766,2.40483713,1.35329668,8.97185692,49.2094467,1.12061883,21,1771147753953668,-22.044811,-0.135711372,2.55446953,131.82132,49.1841316,-0.344089293,495,30.5380497,2.12017202,-9.8307457,0.036008269,4.10032002,4.54386933,0.667466044,1.88274146,0.260234149,1.99319294,2.16881208,2026-02-15T09:29:13.953Z
923.780945,1667.38023,0.860000014,-0.653152764,-1.21328294,9.35949421,-0.450506419,2.40623879,1.35380712,8.97292324,49.2309556,1.12159184,21,1771147753960039,-18.3195817,-0.427808114,2.68258997,130.517746,49.1841316,-0.344089281,495,30.6017647,2.11994004,-9.82971096,0.0388216982,4.30196319,4.56709874,0.654850662,1.8915639,0.258959802,1.97581548,2.19497121,2026-02-15T09:29:13.960Z
923.790955,1667.38683,0.860000014,-0.950940549,-0.561516523,9.30237865,-0.507622004,2.40764427,1.35431757,8.97398956,49.2524645,1.12256486,21,1771147753966427,-14.2647841,-0.759579134,2.80383707,129.210663,49.1841316,-0.34408927,495,30.6656494,2.11970806,-9.82867622,0.0447512266,4.46474583,4.59041839,0.642201483,1.89481283,0.257685454,1.95843802,2.22237599,2026-02-15T09:29:13.966Z
923.800964,1667.39343,0.860000014,-1.45683014,-0.256999344,8.76927662,-1.04072416,2.40905094,1.35482801,8.97505588,49.2739734,1.12353787,21,1771147753972821,-12.0095839,-1.12829156,2.73172066,127.902664,49.1841316,-0.344089258,495,30.7295799,2.11947608,-9.82764053,0.05418044,4.5959952,4.61378249,0.629543245,1.88755538,0.256411107,1.94106055,2.25002695,2026-02-15T09:29:13.972Z
923.810974,1667.40002,0.860000014,-2.12607837,-1.3078264,8.77420712,-1.03579366,2.4104526,1.35533845,8.9761222,49.2954823,1.12451089,21,1771147753979192,-10.3041973,-1.3297839,2.52980276,126.599106,49.1841316,-0.344089247,495,30.7932949,2.11924386,-9.8266058,0.0664598088,4.70744694,4.63709521,0.616927922,1.86239634,0.25513676,1.92368309,2.27630792,2026-02-15T09:29:13.979Z
923.820984,1667.4066,0.860000014,-2.87318444,-1.84667909,9.42178059,-0.388219804,2.41185427,1.35584889,8.97718852,49.3169912,1.12548391,21,1771147753985564,-6.88709193,-1.09525579,2.41524735,125.295547,49.1841316,-0.344089236,495,30.857008,2.11901188,-9.82557106,0.0785720313,4.79330288,4.66043578,0.604312599,1.81365214,0.253862412,1.90630562,2.30100849,2026-02-15T09:29:13.985Z
923.830933,1667.41319,0.860000014,-4.35940456,-1.9237864,9.80895996,-0.00104025286,2.41325545,1.35635933,8.97825483,49.3385001,1.12645692,21,1771147753991938,-2.13520605,-0.41073297,2.39547912,123.992828,49.1841316,-0.344089224,495,30.9206963,2.1187799,-9.82453537,0.0861380693,4.83862788,4.6838043,0.591704845,1.73814804,0.252588065,1.88892816,2.32518527,2026-02-15T09:29:13.991Z
923.840942,1667.41977,0.860000014,-7.48348331,-2.09871626,9.55147362,-0.258526921,2.41451907,1.35686977,8.97932115,49.360009,1.12742994,21,1771147753999324,2.65927518,0.753311137,2.08749049,122.979668,49.1841316,-0.34408921,495,30.9755383,2.11854792,-9.82350063,0.0844325093,4.83603339,4.70720097,0.581667006,1.61089845,0.251313718,1.87155069,2.34757975,2026-02-15T09:29:13.999Z
923.850952,1667.42637,0.860000014,-10.5487566,-2.46977186,9.04111481,-0.768885911,2.41531086,1.35738021,8.98038747,49.3815179,1.12840295,21,1771147754010220,7.30071582,1.72077301,1.62752458,122.963409,49.1841316,-0.344089188,495,31,2.11831594,-9.8224659,0.0720788804,4.78630462,4.73068876,0.580474377,1.3727938,0.25003937,1.85417323,2.36613894,2026-02-15T09:29:14.010Z
923.860962,1667.43298,0.860000014,-10.7240143,-2.95697379,8.68456364,-1.12543654,2.41572189,1.35789065,8.98145379,49.4030268,1.12937597,21,1771147754023924,11.955385,1.32344169,1.30229009,123.748611,49.1841316,-0.34408916,495,31,2.11808395,-9.82143021,0.0568707186,4.69014075,4.75422156,0.58639431,1.0269578,0.248765023,1.83679577,2.38077531,2026-02-15T09:29:14.023Z
923.870972,1667.43956,0.860000014,-9.51124001,-1.80340946,8.60735512,-1.20264494,2.4161315,1.3584011,8.98252011,49.4245357,1.13034898,21,1771147754037580,16.8311026,0.437546643,0.980561294,124.531143,49.1841316,-0.344089131,495,31,2.11785197,-9.82039547,0.0480786126,4.54632537,4.77770285,0.592294157,0.678505798,0.247490675,1.8194183,2.39217689,2026-02-15T09:29:14.037Z
923.880981,1667.44615,0.860000014,-7.55705929,-0.358600646,8.49129677,-1.31870389,2.41654134,1.35891154,8.98358643,49.4460446,1.131322,21,1771147754051237,19.0027195,-0.788139564,0.416651219,125.313683,49.1841316,-0.344089103,495,31,2.11761999,-9.81935978,0.0498358376,4.36732051,4.80121248,0.598194063,0.377387146,0.246216328,1.80204084,2.39915339,2026-02-15T09:29:14.051Z
923.890991,1667.45273,0.860000014,-5.39289951,0.0654243082,9.40939522,-0.4006055,2.41695094,1.35942198,8.98465274,49.4675535,1.13229502,21,1771147754064895,15.5129492,-1.59613689,-0.463044529,126.096214,49.1841316,-0.344089074,495,31,2.11738801,-9.81832504,0.0617495074,4.1949276,4.82475051,0.604093909,0.149793384,0.244941981,1.78466337,2.39891737,2026-02-15T09:29:14.064Z
923.900940,1667.45931,0.860000014,-4.26350927,0.375515074,9.5108223,-0.299177974,2.41736078,1.35993242,8.98571906,49.4890624,1.13326803,21,1771147754078552,9.51454114,-1.14305473,-1.44238488,126.878761,49.1841316,-0.344089046,495,31,2.11715579,-9.81729031,0.0755173756,4.06912779,4.84831712,0.609993756,0.00196478072,0.243667633,1.76728591,2.38934488,2026-02-15T09:29:14.078Z
923.910950,1667.46592,0.860000014,-4.33679819,-0.582024574,9.95317078,0.14317064,2.41777158,1.36044286,8.98678538,49.5105713,1.13424105,21,1771147754092245,3.62560022,0.349240341,-2.20111767,127.663414,49.1841316,-0.344089017,495,31,2.11692381,-9.81625462,0.0794898276,4.0034625,4.87197575,0.615909517,0,0.242393286,1.74990844,2.37114883,2026-02-15T09:29:14.092Z
923.920959,1667.47252,0.860000014,-4.54462767,-0.048738163,10.045516,0.235515922,2.41818261,1.3609533,8.9878517,49.5320802,1.13521406,21,1771147754105949,-0.283132478,2.61239156,-2.96495203,128.448608,49.1841316,-0.344088989,495,31,2.11669183,-9.81521988,0.0647071505,3.98674741,4.89567991,0.62182945,0,0.241118938,1.73253098,2.34534741,2026-02-15T09:29:14.105Z
923.930969,1667.47911,0.860000014,-5.00589657,-2.01025438,9.33359051,-0.476409584,2.41859245,1.36146374,8.98891802,49.5535891,1.13618708,21,1771147754119606,-3.87610997,4.38341642,-3.70792619,129.23114,49.1841316,-0.34408896,495,31,2.11645985,-9.81418514,0.0297580688,4.00753178,4.91933241,0.627729297,0,0.239844591,1.71515351,2.31201382,2026-02-15T09:29:14.119Z
923.940979,1667.48569,0.860000014,-5.56325626,-4.11318827,8.53023052,-1.27977037,2.41900206,1.36197418,8.98998434,49.575098,1.13716009,21,1771147754133263,-2.81383781,4.71623867,-4.24205623,130.013687,49.1841316,-0.344088932,495,31,2.11622787,-9.81314945,-0.0156974291,4.04094368,4.94301366,0.633629262,0,0.238570244,1.69777605,2.27230009,2026-02-15T09:29:14.133Z
923.950989,1667.49227,0.860000014,-5.80349207,-3.85550165,8.25945282,-1.55054808,2.41941166,1.36248463,8.99105066,49.5966069,1.13813311,21,1771147754146920,3.53772657,3.5172124,-4.1736619,130.796219,49.1841316,-0.344088903,495,31,2.11599588,-9.81211472,-0.0568186669,4.0372968,4.96672371,0.639529049,0,0.237295896,1.68039859,2.23026289,2026-02-15T09:29:14.146Z
923.960938,1667.49886,0.860000014,-5.60394144,-3.82790494,8.57659626,-1.23340428,2.4198215,1.36299507,8.99211697,49.6181158,1.13910613,21,1771147754160577,11.6318871,1.42680349,-3.9175214,131.578766,49.1841316,-0.344088875,495,31,2.1157639,-9.81107998,-0.0816677255,3.96106947,4.99046259,0.645428956,0,0.236021549,1.66302112,2.18959947,2026-02-15T09:29:14.160Z
