T,D,PDOP,acc_x,acc_y,acc_z,acc_z_,altitude,amp_pitch,amp_roll,cadence,d_stroke,gpsTimeAccuracyNs,gpstimeUs,gyro_x,gyro_y,gyro_z,heading,latitude,longitude,motif_id,nSat,pic_acc,pic_down,pitch,roll,speed,speed_gps,speed_i,t_acc,t_down,yaw,time
1129.067017,2059.02218,0.949999988,0.849698424,2.34021568,9.12219524,-0.687805235,2.3591826,1.07707343,7.15609876,45.3668318,1.09808239,21,1771147753980224,-21.9477927,0.0916347274,1.59374485,117.075386,49.1842766,-0.344075131,840,29.1971092,7.72277164,-1.41201913,-0.210049946,-1.20651373,4.53098619,0.557153165,3.13872917,1.17279366,0.174125323,3.0721833,2026-02-15T09:29:13.980Z
1129.077026,2059.02757,0.949999988,0.551546633,-0.556380332,9.58339882,-0.226601526,2.35884118,1.08204742,7.18466727,45.5275319,1.10136518,21,1771147753985919,-20.8781505,0.0657808191,1.85085902,118.039093,49.1842766,-0.344075126,840,29.1401577,7.7482152,-1.42166531,-0.210836119,-0.992598203,4.55724201,0.568839788,3.18319743,1.16220984,0.173694587,3.08939076,2026-02-15T09:29:13.985Z
1129.087036,2059.03297,0.949999988,0.767090321,-2.03617096,9.81449413,0.00449325051,2.35849929,1.08702141,7.21323579,45.688232,1.10464797,21,1771147753991614,-14.9128636,-0.120767189,1.3838367,119.0028,49.1842766,-0.344075121,840,29.0832062,7.77365875,-1.43131161,-0.210560546,-0.813846774,4.58354116,0.580526292,3.21676083,1.15162602,0.17326385,3.10554617,2026-02-15T09:29:13.991Z
1129.096924,2059.03836,0.949999988,0.885218561,-0.641899526,9.60547543,-0.204525471,2.35815597,1.0919954,7.2418043,45.8489322,1.10793076,21,1771147753997331,-7.49849089,-0.261934832,0.647059748,119.953743,49.1842766,-0.344075116,840,29.0266323,7.79910231,-1.44095778,-0.208625532,-0.700540398,4.60988374,0.592212319,3.25853057,1.1410422,0.172833113,3.11581381,2026-02-15T09:29:13.997Z
1129.106934,2059.04376,0.949999988,0.987918913,-0.180077761,9.9388237,0.128823578,2.35754395,1.09696939,7.27037281,46.0096323,1.11121355,21,1771147754006947,-2.76728832,-0.755159956,0.323745387,118.673973,49.1842766,-0.344075096,840,29.0364895,7.82454538,-1.45060396,-0.203547416,-0.649238586,4.63626967,0.603800595,3.30386428,1.13045838,0.172402376,3.12066467,2026-02-15T09:29:14.006Z
1129.116943,2059.04915,0.949999988,0.998837173,-0.41575402,9.95270634,0.142705783,2.35672092,1.10194338,7.29894132,46.1703324,1.11449634,21,1771147754019615,-0.887526483,-0.963003945,0.155864055,115.646141,49.1842766,-0.344075064,840,29.098402,7.84998894,-1.46025026,-0.19496596,-0.630973374,4.66269907,0.615312397,3.3527056,1.11987456,0.171971639,3.12306119,2026-02-15T09:29:14.019Z
1129.126953,2059.05455,0.949999988,1.35664845,-0.766249716,9.62936115,-0.180638865,2.35588956,1.10691737,7.32750984,46.3310325,1.11777912,21,1771147754032402,4.65396347,-1.82557528,-0.171479101,112.550247,49.1842766,-0.344075031,840,29.1623421,7.87543249,-1.46989644,-0.181040854,-0.649760333,4.68917248,0.626821339,3.40170358,1.10929074,0.171540902,3.12298477,2026-02-15T09:29:14.032Z
1129.136963,2059.05998,0.949999988,2.55013657,-1.29789209,9.65726089,-0.15273948,2.35505271,1.11189136,7.35607835,46.4917326,1.12106191,21,1771147754045281,11.22008,-2.55249547,-0.885207702,109.432518,49.1842766,-0.344074999,840,29.2267323,7.90087605,-1.47954261,-0.159175397,-0.729021154,4.71587654,0.638411522,3.4633159,1.09870692,0.171110165,3.11770996,2026-02-15T09:29:14.045Z
1129.146973,2059.0654,0.949999988,3.69940829,0.15081577,9.50611687,-0.303883195,2.35421705,1.11686535,7.38464686,46.6524328,1.1243447,21,1771147754058133,15.0536584,-2.89906502,-1.64319376,106.320854,49.1842766,-0.344074966,840,29.2909946,7.92631912,-1.48918891,-0.131945877,-0.860242985,4.74257267,0.649979234,3.56750504,1.0881231,0.170679428,3.10508398,2026-02-15T09:29:14.058Z
1129.156982,2059.0708,0.949999988,4.31163168,1.87788165,9.60172462,-0.208275348,2.35338593,1.12183934,7.41321537,46.8131329,1.12762749,21,1771147754070921,15.4964083,-3.02413284,-2.05917695,103.225014,49.1842766,-0.344074934,840,29.3549328,7.95176268,-1.49883509,-0.10235921,-1.01284277,4.76917658,0.661487937,3.7122757,1.07753928,0.170248692,3.08659161,2026-02-15T09:29:14.070Z
